Suma de ID_Venta,Suma de ID_Detalle,ID_Producto,ID_Cliente,ID_Vendedor,ID_Sucursal,ID_Pago,ID_Tiempo,Cantidad_Vendida,Total_Ventas,Suma de Precio_Unitario,Suma de Subtotal
440,8761,29,717,52,12,2,341,6,1290.45,411.59,2469.54
443,2105,16,854,19,12,2,254,37,3842.97,176.03,6513.11
443,10519,20,854,19,12,2,254,19,3842.97,99.15,1883.85
444,8875,9,421,25,10,3,307,98,874.89,264.53,25923.94
444,8830,21,421,25,10,3,307,47,874.89,40.62,1909.14
445,12528,20,808,75,7,3,179,27,4251.38,323.35,8730.45
445,9096,25,808,75,7,3,179,11,4251.38,334.68,3681.48
446,7511,12,627,78,5,3,292,93,3408.28,348.92,32449.56
448,6585,17,464,20,2,2,130,50,4215.68,293.97,14698.5
448,9200,27,464,20,2,2,130,42,4215.68,331.92,13940.64
449,7947,30,170,31,4,3,115,17,3041.77,10.33,175.61
451,7924,9,330,84,1,3,191,94,3012.63,118.08,11099.52
452,4051,30,998,84,4,1,164,31,2680.9,134.67,4174.77
454,15576,15,344,87,1,2,296,68,3801.23,225.68,15346.24
454,7181,22,344,87,1,2,296,40,3801.23,465.39,18615.6
454,22434,17,558,55,8,3,230,72,5518.7,839.99,32922.58
455,19907,22,408,62,9,3,270,82,1556.21,360.52,29562.64
456,7625,3,106,24,1,1,117,77,2394.25,89.05,6856.85
456,8333,7,106,24,1,1,117,17,2394.25,25.6,435.2
459,2359,1,336,89,10,1,162,2,2201.59,291.51,583.02
459,9871,8,336,89,10,1,162,11,2201.59,59.46,654.06
461,4287,29,278,4,9,3,90,2,661.47,187.75,375.5
462,7951,17,869,98,8,3,123,22,3346.46,172.24,3789.28
463,7539,14,180,7,10,2,252,72,4661.76,411.74,29645.28
464,12741,23,798,69,10,3,109,75,4148.21,134.21,10065.75
465,8688,27,218,91,4,2,275,91,2814.99,434.54,39543.14
466,18781,8,244,72,11,2,347,55,3439.97,295.72,16264.6
468,7371,23,878,50,10,3,145,66,4911.56,250.13,16508.58
469,4232,24,637,1,2,2,177,40,625.18,481.96,19278.4
471,5529,20,456,82,11,1,324,5,2791.24,62.04,310.2
473,3031,4,899,33,5,1,147,8,3248.98,261.17,2089.36
474,5758,6,536,55,10,2,136,9,3982.73,329.68,2967.12
474,11746,7,536,55,10,2,136,98,3982.73,282.48,27683.04
474,11382,14,536,55,10,2,136,8,3982.73,433.81,3470.48
475,12915,2,985,29,8,2,108,8,3809.14,405.84,3246.72
475,15774,16,985,29,8,2,108,30,3809.14,45.58,1367.4
477,15712,27,646,38,9,1,130,74,607.74,178.22,13188.28
478,7261,1,986,63,8,3,225,95,2881.29,451.8,42921
479,7719,22,421,74,10,2,115,8,303.26,426.13,3409.04
480,14357,6,805,9,1,2,214,7,4784.68,427.47,2992.29
480,27,13,805,9,1,2,214,100,4784.68,164.78,16478
481,7095,17,475,45,4,2,224,46,1454.45,409.61,18842.06
482,4411,9,795,35,9,1,89,6,2315.61,495.89,2975.34
482,1925,13,795,35,9,1,89,84,2315.61,293.12,24622.08
483,6027,11,717,95,12,3,122,29,3814.89,437.57,12689.53
484,16556,26,905,22,5,3,155,18,3149.88,313.44,5641.92
485,14820,18,125,68,7,3,200,75,3456.83,71.68,5376
486,8136,26,228,83,8,1,123,1,2987.68,206.28,206.28
487,8170,9,836,6,6,2,15,37,1538.07,395.38,14629.06
487,7449,14,836,6,6,2,15,15,1538.07,137.71,2065.65
488,14081,17,131,9,9,3,141,30,3565.59,439.39,13181.7
489,18515,18,254,78,1,1,330,7,1243.71,12.5,87.5
490,5539,11,99,14,5,1,320,73,1731.72,494.37,36089.01
491,16595,1,82,86,2,1,295,3,1439.35,198.67,596.01
491,4099,30,82,86,2,1,295,50,1439.35,223.5,11175
494,3386,3,311,39,10,1,110,36,1893.44,131.46,4732.56
494,1835,27,311,39,10,1,110,20,1893.44,458.63,9172.6
495,6521,7,793,50,4,3,269,30,1992.62,419.28,12578.4
495,8959,30,793,50,4,3,269,2,1992.62,88.07,176.14
497,5765,17,525,41,1,3,121,17,868.28,367.17,6241.89
499,2333,10,686,88,12,1,258,16,1712.45,324.69,5195.04
500,12574,7,749,37,3,1,171,46,4903.22,211.81,9743.26
500,8613,22,749,37,3,1,171,15,4903.22,38.04,570.6
500,14977,24,749,37,3,1,171,68,4903.22,432.1,29382.8
501,1296,4,526,2,11,3,145,100,3362.82,61.81,6181
504,216,7,813,6,10,1,32,40,2775.17,177.01,7080.4
506,19542,23,689,28,1,3,76,92,4914.77,227.42,20922.64
507,3611,18,239,71,12,1,208,44,1965.71,380.76,16753.44
509,8752,1,861,21,1,1,41,72,2149.96,143.67,10344.24
510,12842,7,807,36,8,2,238,19,3995.81,104.7,1989.3
510,19439,19,807,36,8,2,238,7,3995.81,295.25,2066.75
512,19076,23,475,23,4,2,276,60,554.33,174.21,10452.6
514,3023,29,119,62,9,3,200,91,3267.79,13.29,1209.39
516,277,4,24,30,9,1,212,71,896.46,253.54,18001.34
516,7911,29,24,30,9,1,212,97,896.46,146.21,14182.37
517,11836,27,538,40,6,1,15,74,4976.79,498.71,36904.54
518,4343,4,118,19,7,3,224,54,3068.36,356.26,19238.04
520,12249,5,809,15,8,1,199,72,1646.92,498.61,35899.92
521,1430,3,127,15,7,2,136,28,2677.5,118.1,3306.8
521,19657,10,127,15,7,2,136,92,2677.5,470.19,43257.48
522,9460,23,999,39,10,1,187,100,780.62,337,33700
524,1064,14,587,87,1,1,95,87,807.5,319.39,27786.93
526,6234,17,150,18,10,2,261,62,3695.45,290.65,18020.3
527,10677,5,865,64,2,3,99,71,4699.54,66.64,4731.44
527,3380,29,865,64,2,3,99,56,4699.54,137.01,7672.56
528,1862,19,403,1,2,3,175,8,3367.21,276.42,2211.36
530,6021,12,148,84,5,2,300,10,1934.29,354.48,3544.8
531,4995,6,52,90,8,1,123,65,479.03,29.48,1916.2
532,5976,25,613,79,8,2,47,98,1538.98,132.2,12955.6
534,1451,17,68,33,6,2,328,86,1493.43,112.42,9668.12
538,19009,24,568,32,12,3,294,37,3874.1,330.66,12234.42
539,4819,20,329,89,6,2,184,3,3902.68,96.07,288.21
539,13307,28,329,89,6,2,184,90,3902.68,494.94,44544.6
540,6780,1,696,76,9,3,27,75,217.57,182.14,13660.5
541,4085,30,940,61,11,2,82,18,1307.65,325.32,5855.76
543,5003,26,558,7,8,3,84,17,773.4,446.19,7585.23
544,6015,2,297,79,3,3,153,33,576.4,492.52,16253.16
545,10142,15,282,74,10,3,233,45,4154.36,450.02,20250.9
545,9859,23,282,74,10,3,233,9,4154.36,448.18,4033.62
546,5032,12,266,57,1,1,215,77,2307.17,378.98,29181.46
546,3673,14,266,57,1,1,215,30,2307.17,396.33,11889.9
549,15132,6,785,41,7,3,315,29,394.15,348.15,10096.35
549,19409,10,785,41,7,3,315,75,394.15,48.01,3600.75
550,505,1,81,69,5,3,11,39,4606.9,352.19,13735.41
551,2032,9,701,84,5,2,156,93,2147.23,255.63,23773.59
551,6073,16,701,84,5,2,156,49,2147.23,474.02,23226.98
551,9857,24,701,84,5,2,156,21,2147.23,118.11,2480.31
551,7425,28,701,84,5,2,156,72,2147.23,489.88,35271.36
553,14598,30,986,14,8,1,91,50,1671.92,354.94,17747
554,11179,2,897,42,2,2,325,90,1801.37,498.88,44899.2
555,8220,6,820,29,7,3,308,3,4886.16,240.52,721.56
555,18797,23,820,29,7,3,308,33,4886.16,477.34,15752.22
555,16578,27,820,29,7,3,308,74,4886.16,224.87,16640.38
556,7228,4,453,29,12,2,258,40,3129.94,309.7,12388
556,8016,5,453,29,12,2,258,53,3129.94,339.54,17995.62
556,15081,8,453,29,12,2,258,22,3129.94,126.07,2773.54
556,10723,12,453,29,12,2,258,45,3129.94,297.78,13400.1
556,13010,23,453,29,12,2,258,19,3129.94,178.22,3386.18
557,7010,12,376,72,7,3,49,37,2984.8,34.23,1266.51
557,11524,27,376,72,7,3,49,46,2984.8,266.29,12249.34
558,1039,25,218,50,4,1,292,7,573.35,60.46,423.22
559,9371,21,206,10,4,3,303,73,251.11,39.09,2853.57
560,11947,12,724,14,11,3,2,74,2702.92,345.7,25581.8
561,15352,16,854,98,12,2,31,69,4509.97,437.76,30205.44
563,8776,1,757,46,10,2,183,17,4464.5,198.35,3371.95
563,749,2,757,46,10,2,183,74,4464.5,490.32,36283.68
566,17217,6,771,58,9,1,356,43,2278.63,493.97,21240.71
566,986,10,771,58,9,1,356,91,2278.63,177,16107
566,14914,15,771,58,9,1,356,3,2278.63,287.07,861.21
567,12109,11,376,1,7,2,176,72,4660.11,416.7,30002.4
568,1258,7,172,49,7,2,252,85,4262.76,214.44,18227.4
569,7958,15,192,38,10,3,95,72,2611.23,433.62,31220.64
573,908,18,516,79,10,1,112,2,1305.2,161.83,323.66
573,17209,28,516,79,10,1,112,30,1305.2,380.41,11412.3
575,2218,11,502,46,12,3,198,23,2565.82,422.78,9723.94
575,15217,23,502,46,12,3,198,13,2565.82,130.55,1697.15
577,14002,12,164,73,12,1,157,27,166.2,307,8289
578,1910,5,576,60,10,3,235,47,2506.81,364.13,17114.11
578,5807,19,576,60,10,3,235,54,2506.81,23.13,1249.02
578,16741,24,576,60,10,3,235,95,2506.81,281.03,26697.85
579,5668,13,407,32,1,2,325,17,1996.33,305.66,5196.22
579,13640,29,407,32,1,2,325,95,1996.33,129.26,12279.7
580,6589,26,965,31,6,1,45,39,984.27,96,3744
581,17359,20,786,7,5,1,315,50,2835.59,401.49,20074.5
582,12205,3,924,99,8,2,48,38,3758.17,76.16,2894.08
582,11864,13,924,99,8,2,48,1,3758.17,206.18,206.18
583,778,9,743,61,1,1,214,56,682.84,348.73,19528.88
584,15118,13,315,57,10,1,157,89,2698.48,102.36,9110.04
586,19157,14,246,32,9,1,45,82,3242.71,78.07,6401.74
586,16552,28,246,32,9,1,45,41,3242.71,460.09,18863.69
587,14068,20,158,24,7,1,298,22,767.33,458.72,10091.84
587,1589,21,158,24,7,1,298,67,767.33,276.19,18504.73
587,4323,23,158,24,7,1,298,33,767.33,63.14,2083.62
587,191,30,158,24,7,1,298,65,767.33,179.29,11653.85
590,21806,5,76,63,6,1,253,19,8739.34,554.54,5282.54
590,14195,2,158,47,7,2,158,81,402.52,28.07,2273.67
590,2872,3,158,47,7,2,158,97,402.52,94.81,9196.57
590,3409,10,158,47,7,2,158,26,402.52,348.82,9069.32
592,375,11,44,77,2,3,148,36,2941.31,279.4,10058.4
592,1042,16,44,77,2,3,148,35,2941.31,234.59,8210.65
593,13759,13,518,16,2,2,212,83,1310.66,420.77,34923.91
594,14791,21,623,36,8,3,13,86,772.1,24.86,2137.96
595,2809,1,574,47,1,1,45,99,524.94,310.23,30712.77
596,4786,24,882,91,10,3,144,97,1443.6,463.78,44986.66
596,11785,29,882,91,10,3,144,78,1443.6,126.43,9861.54
598,15751,23,26,54,4,2,207,61,2811.23,169.59,10344.99
601,4581,30,769,57,5,2,5,13,4738.76,226.18,2940.34
603,14807,6,41,3,1,1,37,64,2258.39,288.27,18449.28
604,19774,10,969,36,3,3,57,91,3061.86,419.96,38216.36
605,678,1,197,25,8,3,73,38,2660.24,189.61,7205.18
605,18218,8,197,25,8,3,73,70,2660.24,427.03,29892.1
605,9942,12,197,25,8,3,73,26,2660.24,460.51,11973.26
605,15615,19,197,25,8,3,73,59,2660.24,489.93,28905.87
606,5616,4,701,24,5,2,222,92,4599.96,475.26,22138.64
606,3052,18,941,1,6,3,336,91,662.13,246.25,22408.75
608,9040,8,481,10,5,2,24,73,3976.81,36.79,2685.67
609,1256,17,422,5,9,2,314,85,3853.86,79.43,6751.55
609,15510,30,422,5,9,2,314,99,3853.86,75.38,7462.62
611,4044,20,820,52,7,1,203,66,1032.23,197.2,13015.2
611,18086,28,820,52,7,1,203,9,1032.23,232.32,2090.88
612,7096,17,875,76,12,1,365,22,548.85,134.03,2948.66
613,10525,4,447,13,7,3,277,24,3854.05,225.9,5421.6
613,18482,8,447,13,7,3,277,27,3854.05,386.05,10423.35
613,9022,12,447,13,7,3,277,14,3854.05,48.48,678.72
614,3185,16,353,23,5,3,339,56,1038.92,217.32,12169.92
615,16715,7,301,95,1,2,96,77,3077.2,303.31,23354.87
617,3800,18,158,14,7,3,40,7,1463.09,495.76,3470.32
618,19929,2,1000,18,10,3,140,43,2152.59,136.68,5877.24
619,19346,18,808,85,7,2,167,44,4292.28,435.11,19144.84
619,12713,21,808,85,7,2,167,21,4292.28,87.44,1836.24
620,12400,7,897,88,2,2,172,40,140.44,494.74,19789.6
621,8491,8,543,70,3,3,286,13,4724.86,149.44,1942.72
621,6184,9,543,70,3,3,286,66,4724.86,462.16,30502.56
622,5039,9,436,26,7,1,209,26,4310.74,160.35,4169.1
622,19840,10,436,26,7,1,209,99,4310.74,227.86,22558.14
623,1083,17,910,76,11,1,195,29,4649.43,252.82,7331.78
624,15227,27,960,43,7,2,168,62,1672.61,324.77,20135.74
627,10253,1,278,50,9,2,319,57,373.92,383.42,21854.94
627,9625,5,278,50,9,2,319,23,373.92,236.29,5434.67
627,2963,15,278,50,9,2,319,71,373.92,283.97,20161.87
630,11807,18,321,30,12,1,337,34,2235.89,275.91,9380.94
631,11173,17,107,21,11,2,356,56,1444,142.58,7984.48
632,588,17,266,28,1,2,140,84,4842.32,400.05,33604.2
632,2267,30,266,28,1,2,140,22,4842.32,497.25,10939.5
634,14923,7,506,56,7,1,292,62,1622.9,251.76,15609.12
638,7046,30,65,21,9,1,306,48,3417.81,110.17,5288.16
639,17807,10,755,46,5,2,312,28,3440.64,319.22,8938.16
640,15650,1,914,58,11,1,118,24,2668.87,488.47,11723.28
640,17208,13,914,58,11,1,118,50,2668.87,75.44,3772
640,15555,27,914,58,11,1,118,27,2668.87,321.44,8678.88
642,747,1,886,44,3,1,232,89,4894.48,12.73,1132.97
642,12482,2,886,44,3,1,232,41,4894.48,61.99,2541.59
642,17689,14,886,44,3,1,232,58,4894.48,203.27,11789.66
643,11445,7,333,86,1,3,338,72,4274.21,153.85,11077.2
644,15026,21,600,48,1,3,105,69,4969.24,101.84,7026.96
644,1346,23,600,48,1,3,105,40,4969.24,192.52,7700.8
646,1220,22,697,93,6,1,45,4,584,139.38,557.52
647,3731,26,417,7,12,3,41,21,3134.97,428.29,8994.09
648,8424,1,924,63,8,3,259,36,1875.19,149.15,5369.4
649,233,16,566,10,7,2,233,55,2781.59,62.22,3422.1
650,16802,11,852,74,11,2,356,87,3418.44,183.27,15944.49
650,2336,16,852,74,11,2,356,97,3418.44,79.14,7676.58
651,6601,15,125,74,7,2,136,87,1437.67,295.69,25725.03
652,14043,15,318,14,7,3,232,53,4375.82,343.36,18198.08
652,3698,28,318,14,7,3,232,83,4375.82,298.84,24803.72
653,6723,24,928,98,10,3,269,34,317.16,418.98,14245.32
654,8628,4,454,1,7,2,234,50,1094.37,102.48,5124
654,8456,10,454,1,7,2,234,82,1094.37,236.1,19360.2
656,1766,22,577,92,3,1,326,100,1204.45,207.15,20715
657,15644,1,950,36,12,1,295,18,3066.46,386.97,6965.46
657,7290,2,950,36,12,1,295,61,3066.46,418.49,25527.89
658,5982,16,543,3,3,1,181,38,2185,162.21,6163.98
658,5659,25,543,3,3,1,181,94,2185,183.84,17280.96
658,10045,29,543,3,3,1,181,69,2185,420.05,28983.45
659,11713,5,686,72,12,3,202,40,1361.52,34.24,1369.6
659,3495,10,686,72,12,3,202,64,1361.52,308.11,19719.04
660,146,18,169,63,9,3,162,86,3713.19,92.27,7935.22
660,14588,25,169,63,9,3,162,17,3713.19,172.1,2925.7
661,826,16,23,91,9,3,47,92,3137.18,244.02,22449.84
662,12675,15,477,86,7,3,107,75,2324.31,202.63,15197.25
662,17087,21,477,86,7,3,107,47,2324.31,107.89,5070.83
663,18165,16,537,98,10,2,47,49,3809.72,18.3,896.7
663,10314,23,537,98,10,2,47,25,3809.72,36.67,916.75
664,6982,4,111,33,6,2,351,34,607.76,408.06,13874.04
664,6926,9,111,33,6,2,351,2,607.76,156.48,312.96
667,2210,7,489,93,3,2,140,62,4557.12,206.5,12803
668,17801,12,412,81,4,2,58,36,4137.31,259.55,9343.8
668,12892,25,412,81,4,2,58,88,4137.31,333.99,29391.12
668,2910,27,412,81,4,2,58,47,4137.31,198.27,9318.69
669,3633,2,145,20,5,3,221,96,2207.84,89.06,8549.76
669,5641,25,145,20,5,3,221,25,2207.84,11.27,281.75
670,7732,6,815,50,11,2,105,98,2323.3,20.76,2034.48
670,9430,30,815,50,11,2,105,56,2323.3,346.49,19403.44
671,8071,9,339,81,6,1,218,17,1616.81,236.09,4013.53
671,10313,15,339,81,6,1,218,34,1616.81,434.74,14781.16
672,14378,7,307,16,8,1,16,73,249.11,335.38,24482.74
674,23027,21,908,90,5,2,15,56,8894.56,378.83,13681.35
675,13895,3,304,83,5,3,126,61,3692.96,472.62,28829.82
675,7737,20,304,83,5,3,126,46,3692.96,175.24,8061.04
676,11775,18,962,79,11,3,260,20,699.41,74.63,1492.6
677,16600,12,180,54,10,3,166,5,2861.69,190.39,951.95
677,12678,30,180,54,10,3,166,22,2861.69,308.87,6795.14
678,11211,3,66,89,11,1,149,28,1146.52,251.34,7037.52
680,19297,2,365,23,6,1,245,100,2292.55,128.72,12872
681,13396,1,92,86,3,1,133,30,4260.65,402.19,12065.7
682,15259,1,610,39,3,2,21,7,1371.52,138.44,969.08
683,4329,6,988,16,7,3,237,60,4497.8,266.93,16015.8
684,13250,26,238,31,11,2,130,30,4175.16,374.32,11229.6
686,3435,22,890,7,11,1,68,54,1039.56,365.39,19731.06
687,6078,5,332,99,2,3,187,50,972.04,303.68,15184
687,2878,22,332,99,2,3,187,22,972.04,318.15,6999.3
688,16803,26,154,68,6,2,253,62,705.15,379.71,23542.02
688,19100,27,154,68,6,2,253,61,705.15,241.73,14745.53
689,3814,20,193,3,3,3,193,24,2196.94,369.41,8865.84
691,7101,7,856,14,4,3,60,59,3929.74,430.05,25372.95
691,5928,12,856,14,4,3,60,20,3929.74,138.74,2774.8
691,15232,20,856,14,4,3,60,45,3929.74,428.08,19263.6
691,140,28,856,14,4,3,60,5,3929.74,457.31,2286.55
693,9687,8,59,55,2,1,169,48,2331.81,258.77,12420.96
693,9504,16,59,55,2,1,169,50,2331.81,12.46,623
695,5472,12,180,98,10,3,69,46,429.39,425.07,19553.22
695,6963,30,180,98,10,3,69,65,429.39,121.66,7907.9
696,784,7,146,16,9,2,315,84,1497.51,457.32,38414.88
697,7675,6,113,57,12,1,320,91,501.64,67.93,6181.63
697,19033,24,113,57,12,1,320,50,501.64,29.1,1455
698,15964,19,797,30,10,1,100,97,646.6,356.05,34536.85
699,18421,29,594,98,9,2,352,56,850.78,244.11,13670.16
702,5120,11,937,3,5,2,58,38,916.59,466.16,17714.08
703,2049,18,209,97,6,3,215,50,399.2,52.39,2619.5
703,14184,25,209,97,6,3,215,2,399.2,498.21,996.42
704,2444,24,698,83,10,3,239,49,3240.73,341.7,16743.3
705,15290,12,298,41,12,1,298,23,1410.45,432.21,9940.83
706,12710,21,223,8,7,2,365,26,3127.13,357.01,9282.26
706,8788,23,223,8,7,2,365,25,3127.13,366.58,9164.5
709,11163,14,369,92,10,3,5,27,2835.42,97.55,2633.85
710,16646,4,206,76,4,2,116,31,2964.24,297.95,9236.45
710,19925,19,206,76,4,2,116,38,2964.24,89.55,3402.9
711,13176,23,678,51,8,3,235,37,3806.59,16.61,614.57
712,4420,12,339,96,6,3,164,68,4188.8,33.23,2259.64
712,17364,23,339,96,6,3,164,56,4188.8,265.14,14847.84
713,4014,6,245,82,2,1,26,100,4957.84,482.99,48299
713,82,18,245,82,2,1,26,10,4957.84,455.96,4559.6
714,12204,16,928,26,10,1,91,56,1843.89,23.15,1296.4
715,14605,25,332,14,2,1,272,7,4719.66,29.5,206.5
717,17101,9,577,53,3,2,240,3,4911.46,200.37,601.11
717,8429,18,577,53,3,2,240,18,4911.46,394.96,7109.28
718,8467,19,115,51,1,3,142,43,4033.94,60.35,2595.05
721,15809,18,574,42,1,2,48,30,308.52,57.41,1722.3
721,14667,28,574,42,1,2,48,70,308.52,475.08,33255.6
722,14796,8,963,12,9,2,277,95,2861.66,146.19,13888.05
722,18264,25,963,12,9,2,277,62,2861.66,258.17,16006.54
722,6391,27,963,12,9,2,277,49,2861.66,399.9,19595.1
723,17012,18,561,33,10,3,345,95,1108.04,58.27,5535.65
723,6952,27,561,33,10,3,345,53,1108.04,349.29,18512.37
725,1603,1,38,3,10,2,168,55,3836.56,143.75,7906.25
725,18156,13,38,3,10,2,168,69,3836.56,92.77,6401.13
726,12036,7,244,81,11,1,329,67,3365.34,265.35,17778.45
727,6282,13,518,39,2,1,77,62,628.13,338.64,20995.68
727,2261,15,518,39,2,1,77,2,628.13,234.97,469.94
729,17720,12,578,5,9,2,101,100,1319.63,417.28,41728
730,1086,24,336,27,10,2,299,92,3599.48,318.94,29342.48
732,16231,14,274,8,12,3,299,32,1784.82,296.56,9489.92
732,4428,19,274,8,12,3,299,23,1784.82,367.26,8446.98
733,11151,7,584,27,12,1,248,27,476.65,208.31,5624.37
733,2265,25,584,27,12,1,248,4,476.65,138.78,555.12
733,16070,29,584,27,12,1,248,55,476.65,381.73,20995.15
735,2292,4,620,7,11,2,195,80,2974.25,293.36,23468.8
736,7957,30,584,77,12,3,281,8,735.79,62.53,500.24
738,122,3,677,52,5,3,33,5,839.81,94.19,470.95
738,12867,13,677,52,5,3,33,57,839.81,424.07,24171.99
738,14356,22,677,52,5,3,33,95,839.81,194.3,18458.5
739,12472,8,10,16,10,2,51,19,2670.19,152.95,2906.05
741,14173,5,996,28,8,2,201,51,4557.75,12.43,633.93
741,1331,16,996,28,8,2,201,38,4557.75,329.09,12505.42
742,8648,4,975,73,10,2,159,55,3717.91,62.07,3413.85
743,10922,18,346,44,2,3,235,57,2538.94,87.73,5000.61
744,13375,18,406,83,4,2,291,60,2926.42,223.25,13395
744,17501,26,406,83,4,2,291,11,2926.42,371.59,4087.49
745,5661,4,328,92,10,2,153,21,3141.27,344.97,7244.37
747,8617,8,234,71,8,1,338,55,3811.34,314.01,17270.55
748,14672,9,289,76,7,1,227,39,2461.57,473.01,18447.39
748,2592,22,289,76,7,1,227,35,2461.57,187.33,6556.55
749,12760,5,978,73,7,3,301,42,2081.91,424.54,17830.68
750,1538,16,674,70,2,1,42,65,3486.69,146.52,9523.8
750,12440,17,674,70,2,1,42,20,3486.69,438.57,8771.4
751,19174,21,722,26,1,3,128,77,4434.82,162.56,12517.12
752,6992,1,300,85,7,1,260,12,1953.59,156.99,1883.88
752,8228,2,300,85,7,1,260,34,1953.59,105.42,3584.28
753,11367,21,796,52,5,1,339,94,2844.58,228.17,21447.98
753,4795,30,796,52,5,1,339,47,2844.58,343.98,16167.06
754,13819,7,693,9,3,3,60,41,1765.68,300.03,12301.23
754,8123,15,693,9,3,3,60,89,1765.68,186.56,16603.84
755,14232,6,486,95,3,3,295,70,283.42,299.44,20960.8
757,4620,6,506,33,7,1,286,66,986.58,245.63,16211.58
757,13138,11,506,33,7,1,286,58,986.58,433.88,25165.04
757,14650,12,506,33,7,1,286,91,986.58,110.75,10078.25
758,9788,13,419,32,4,3,71,38,1659.72,424.8,16142.4
758,2184,19,419,32,4,3,71,13,1659.72,424.51,5518.63
761,772,19,243,74,10,2,3,41,4471.05,21.06,863.46
764,14396,19,134,41,2,3,195,56,4800.48,87.81,4917.36
764,8810,25,134,41,2,3,195,21,4800.48,81.68,1715.28
765,19491,6,624,7,3,3,67,55,3116.19,347.43,19108.65
765,14899,11,624,7,3,3,67,91,3116.19,348.02,31669.82
765,11266,19,624,7,3,3,67,1,3116.19,51.77,51.77
766,14547,28,32,67,7,1,287,15,422.03,84.43,1266.45
767,13072,11,245,68,2,3,96,81,3256.89,186.66,15119.46
767,4176,23,245,68,2,3,96,17,3256.89,37.44,636.48
768,16295,9,207,92,6,2,172,52,653.49,199.24,10360.48
769,6613,6,107,66,11,2,361,11,2790.32,415.03,4565.33
769,6123,14,107,66,11,2,361,10,2790.32,93.17,931.7
770,11869,3,538,42,6,1,105,75,2397.35,348.45,26133.75
773,12483,9,674,10,2,1,250,85,4928.7,289.39,24598.15
777,16952,4,475,53,4,1,272,20,1351.39,126.57,2531.4
777,2815,17,475,53,4,1,272,84,1351.39,322.77,27112.68
777,16180,20,475,53,4,1,272,11,1351.39,55.2,607.2
777,3072,21,475,53,4,1,272,98,1351.39,293.21,28734.58
777,5808,26,475,53,4,1,272,23,1351.39,98.56,2266.88
778,4041,21,841,96,6,2,235,47,1940.79,433.19,20359.93
778,3304,22,841,96,6,2,235,96,1940.79,128.8,12364.8
779,6641,10,807,19,8,3,283,61,1452.17,348.11,21234.71
779,11781,29,807,19,8,3,283,16,1452.17,94.5,1512
780,3199,1,426,65,3,1,110,36,1786.87,50.16,1805.76
780,787,26,426,65,3,1,110,35,1786.87,455.73,15950.55
781,8072,20,296,94,8,1,86,89,439.29,290.7,25872.3
783,4265,12,605,25,6,3,237,24,2364.88,301.84,7244.16
785,16447,15,165,66,5,1,219,58,2899.85,459.02,26623.16
785,14777,30,165,66,5,1,219,60,2899.85,177.74,10664.4
788,16534,3,616,89,12,1,22,28,1152.72,412.78,11557.84
789,10038,6,107,83,11,3,201,11,4806.04,186.26,2048.86
790,8921,30,198,30,12,1,127,84,1150.33,328.72,27612.48
792,18694,23,931,55,6,2,313,8,3020.39,393.24,3145.92
793,19686,20,371,31,3,2,47,7,2616.13,334.82,2343.74
793,7291,22,371,31,3,2,47,43,2616.13,427.06,18363.58
796,14134,26,896,71,1,3,363,3,2652.3,174.8,524.4
797,15056,2,641,53,2,1,325,16,1162.52,390.03,6240.48
797,13856,23,641,53,2,1,325,72,1162.52,277.79,20000.88
798,8076,1,876,29,7,3,122,4,1566.67,401.96,1607.84
799,8514,18,159,43,9,2,229,25,2977.34,311.42,7785.5
800,13444,8,74,92,11,3,220,66,4135.66,173.62,11458.92
802,2567,29,992,76,6,2,292,73,1381.69,145.77,10641.21
803,15959,14,979,78,1,3,250,54,2147.57,251.45,13578.3
805,15833,18,546,66,5,3,238,60,2820.91,464.15,27849
805,14046,21,546,66,5,3,238,29,2820.91,366.23,10620.67
806,7359,10,703,79,2,1,178,96,1949.62,435.21,41780.16
806,5315,13,703,79,2,1,178,29,1949.62,86.69,2514.01
806,8536,14,703,79,2,1,178,18,1949.62,21.2,381.6
807,18109,8,541,44,7,2,27,8,4012.77,389.67,3117.36
807,11458,26,541,44,7,2,27,51,4012.77,371.93,18968.43
807,7230,29,541,44,7,2,27,93,4012.77,109.86,10216.98
808,10383,7,655,27,2,1,34,8,525.67,174.96,1399.68
808,838,26,655,27,2,1,34,75,525.67,149.12,11184
810,2981,13,610,1,3,3,238,41,1009.03,10.51,430.91
814,8588,23,437,20,4,3,182,68,417.16,32.2,2189.6
814,14197,24,437,20,4,3,182,8,417.16,426.05,3408.4
814,2,28,437,20,4,3,182,64,417.16,334.66,21418.24
816,12392,2,918,99,3,2,342,42,837.72,379.23,15927.66
816,16343,4,918,99,3,2,342,29,837.72,20.38,591.02
818,4242,6,267,37,11,2,148,3,716.79,284.39,853.17
818,6883,10,267,37,11,2,148,17,716.79,354.29,6022.93
818,15390,19,267,37,11,2,148,82,716.79,309.14,25349.48
818,2660,28,267,37,11,2,148,39,716.79,271.5,10588.5
819,8383,8,558,77,8,3,336,14,2129.06,469.83,6577.62
819,15392,28,558,77,8,3,336,78,2129.06,333.78,26034.84
820,16857,19,778,7,1,3,49,81,2244.9,373.26,30234.06
821,18755,27,937,29,5,3,71,40,4622.65,207.39,8295.6
824,15507,26,589,16,12,2,283,1,2652.24,465.71,465.71
825,9835,16,847,98,10,2,206,61,2251.2,38.65,2357.65
